date/time: ,14/02/2024,02:20 p.m.
Run 1

time	(V)
4,290000	5,235329E-1
4,292000	5,109832E-1
4,294000	5,235329E-1
4,296000	5,160031E-1
4,298000	5,185130E-1
4,300000	5,210230E-1
4,302000	5,134931E-1
4,304000	5,185130E-1
4,306000	5,160031E-1
4,308000	5,109832E-1
4,310000	5,185130E-1
4,312000	5,185130E-1
4,314000	5,134931E-1
4,316000	5,235329E-1
4,318000	5,134931E-1
4,320000	5,185130E-1
4,322000	5,185130E-1
4,324000	5,109832E-1
4,326000	5,210230E-1
4,328000	5,160031E-1
4,330000	5,160031E-1
4,332000	5,185130E-1
4,334000	5,109832E-1
4,336000	5,235329E-1
4,338000	5,160031E-1
4,340000	5,134931E-1
4,342000	5,260429E-1
4,344000	5,160031E-1
4,346000	5,185130E-1
4,348000	5,210230E-1
4,350000	5,109832E-1
4,352000	5,185130E-1
4,354000	5,134931E-1
4,356000	5,185130E-1
4,358000	5,260429E-1
4,360000	5,160031E-1
4,362000	5,185130E-1
4,364000	5,210230E-1
4,366000	5,109832E-1
4,368000	5,185130E-1
4,370000	5,210230E-1
4,372000	5,134931E-1
4,374000	5,185130E-1
4,376000	5,235329E-1
4,378000	5,109832E-1
4,380000	5,185130E-1
4,382000	5,185130E-1
4,384000	5,109832E-1
4,386000	5,235329E-1
4,388000	5,185130E-1
4,390000	5,109832E-1
4,392000	5,235329E-1
4,394000	5,185130E-1
4,396000	5,109832E-1
4,398000	5,235329E-1
4,400000	5,160031E-1
4,402000	5,134931E-1
4,404000	5,235329E-1
4,406000	5,185130E-1
4,408000	5,185130E-1
4,410000	5,235329E-1
4,412000	5,160031E-1
4,414000	5,160031E-1
4,416000	5,260429E-1
4,418000	5,109832E-1
4,420000	5,235329E-1
4,422000	5,185130E-1
4,424000	5,160031E-1
4,426000	5,235329E-1
4,428000	5,134931E-1
4,430000	5,160031E-1
4,432000	5,235329E-1
4,434000	5,109832E-1
4,436000	5,185130E-1
4,438000	5,185130E-1
4,440000	5,134931E-1
4,442000	5,235329E-1
4,444000	5,160031E-1
4,446000	5,185130E-1
4,448000	5,235329E-1
4,450000	5,134931E-1
4,452000	5,235329E-1
4,454000	5,160031E-1
4,456000	5,185130E-1
4,458000	5,235329E-1
4,460000	5,134931E-1
4,462000	5,185130E-1
4,464000	5,185130E-1
4,466000	5,109832E-1
4,468000	5,235329E-1
4,470000	5,109832E-1
4,472000	5,134931E-1
4,474000	5,134931E-1
4,476000	5,109832E-1
4,478000	5,235329E-1
4,480000	5,185130E-1
4,482000	5,160031E-1
4,484000	5,235329E-1
4,486000	5,109832E-1
4,488000	5,185130E-1
4,490000	5,185130E-1
4,492000	5,109832E-1
4,494000	5,185130E-1
4,496000	5,185130E-1
4,498000	5,160031E-1
4,500000	5,235329E-1
4,502000	5,185130E-1
4,504000	5,185130E-1
4,506000	5,235329E-1
4,508000	5,134931E-1
4,510000	5,210230E-1
4,512000	5,160031E-1
4,514000	5,109832E-1
4,516000	5,235329E-1
4,518000	5,160031E-1
4,520000	5,185130E-1
4,522000	5,235329E-1
4,524000	5,134931E-1
4,526000	5,235329E-1
4,528000	5,185130E-1
4,530000	5,185130E-1
4,532000	5,160031E-1
4,534000	5,185130E-1
4,536000	5,285528E-1
4,538000	5,109832E-1
4,540000	5,185130E-1
4,542000	5,160031E-1
4,544000	5,134931E-1
4,546000	5,235329E-1
4,548000	5,160031E-1
4,550000	5,160031E-1
4,552000	5,185130E-1
4,554000	5,134931E-1
4,556000	5,235329E-1
4,558000	5,185130E-1
4,560000	5,109832E-1
4,562000	5,235329E-1
4,564000	5,210230E-1
4,566000	5,134931E-1
4,568000	5,210230E-1
4,570000	5,160031E-1
4,572000	5,185130E-1
4,574000	5,235329E-1
4,576000	5,109832E-1
4,578000	5,160031E-1
4,580000	5,185130E-1
4,582000	5,134931E-1
4,584000	5,235329E-1
4,586000	5,210230E-1
4,588000	5,160031E-1
4,590000	5,160031E-1
4,592000	5,160031E-1
4,594000	5,160031E-1
4,596000	5,160031E-1
4,598000	5,185130E-1
4,600000	5,109832E-1
4,602000	5,260429E-1
4,604000	5,109832E-1
4,606000	5,235329E-1
4,608000	5,134931E-1
4,610000	5,185130E-1
4,612000	5,160031E-1
4,614000	5,134931E-1
4,616000	5,235329E-1
4,618000	5,109832E-1
4,620000	5,185130E-1
4,622000	5,185130E-1
4,624000	5,160031E-1
4,626000	5,235329E-1
4,628000	5,134931E-1
4,630000	5,235329E-1
4,632000	5,185130E-1
4,634000	5,185130E-1
4,636000	5,235329E-1
4,638000	5,109832E-1
4,640000	5,235329E-1
4,642000	5,185130E-1
4,644000	5,185130E-1
4,646000	5,235329E-1
4,648000	5,134931E-1
4,650000	5,235329E-1
4,652000	5,185130E-1
4,654000	5,160031E-1
4,656000	5,235329E-1
4,658000	5,134931E-1
4,660000	5,185130E-1
4,662000	5,185130E-1
4,664000	5,185130E-1
4,666000	5,235329E-1
4,668000	5,109832E-1
4,670000	5,185130E-1
4,672000	5,185130E-1
4,674000	5,109832E-1
4,676000	5,235329E-1
4,678000	5,160031E-1
4,680000	5,160031E-1
4,682000	5,235329E-1
4,684000	5,109832E-1
4,686000	5,185130E-1
4,688000	5,185130E-1
4,690000	5,134931E-1
4,692000	5,260429E-1
4,694000	5,185130E-1
4,696000	5,134931E-1
4,698000	5,235329E-1
4,700000	5,109832E-1
4,702000	5,185130E-1
4,704000	5,235329E-1
4,706000	5,109832E-1
4,708000	5,235329E-1
4,710000	5,160031E-1
4,712000	5,160031E-1
4,714000	5,235329E-1
4,716000	5,109832E-1
4,718000	5,185130E-1
4,720000	5,185130E-1
4,722000	5,134931E-1
4,724000	5,235329E-1
4,726000	5,185130E-1
4,728000	5,109832E-1
4,730000	5,210230E-1
4,732000	5,160031E-1
4,734000	5,109832E-1
4,736000	5,235329E-1
4,738000	5,185130E-1
4,740000	5,185130E-1
4,742000	5,235329E-1
4,744000	5,160031E-1
4,746000	5,160031E-1
4,748000	5,210230E-1
4,750000	5,109832E-1
4,752000	5,160031E-1
4,754000	5,210230E-1
4,756000	5,084732E-1
4,758000	5,160031E-1
4,760000	5,185130E-1
4,762000	5,109832E-1
4,764000	5,235329E-1
4,766000	5,109832E-1
4,768000	5,185130E-1
4,770000	5,235329E-1
4,772000	5,109832E-1
4,774000	5,185130E-1
4,776000	5,160031E-1
4,778000	5,109832E-1
4,780000	5,160031E-1
4,782000	5,185130E-1
4,784000	5,134931E-1
4,786000	5,235329E-1
4,788000	5,160031E-1
4,790000	5,185130E-1
4,792000	5,235329E-1
4,794000	5,134931E-1
4,796000	5,160031E-1
4,798000	5,160031E-1
4,800000	5,109832E-1
4,802000	5,160031E-1
4,804000	5,160031E-1
4,806000	5,084732E-1
4,808000	5,235329E-1
4,810000	5,134931E-1
4,812000	5,160031E-1
4,814000	5,210230E-1
4,816000	5,109832E-1
4,818000	5,235329E-1
4,820000	5,160031E-1
4,822000	5,134931E-1
4,824000	5,235329E-1
4,826000	5,210230E-1
4,828000	5,160031E-1
4,830000	5,235329E-1
4,832000	5,185130E-1
4,834000	5,185130E-1
4,836000	5,235329E-1
4,838000	5,109832E-1
4,840000	5,185130E-1
4,842000	5,235329E-1
4,844000	5,185130E-1
4,846000	5,210230E-1
4,848000	5,260429E-1
4,850000	5,160031E-1
4,852000	5,160031E-1
4,854000	5,235329E-1
4,856000	5,134931E-1
4,858000	5,185130E-1
4,860000	5,235329E-1
4,862000	5,134931E-1
4,864000	5,210230E-1
4,866000	5,185130E-1
4,868000	5,134931E-1
4,870000	5,160031E-1
4,872000	5,160031E-1
4,874000	5,109832E-1
4,876000	5,235329E-1
4,878000	5,160031E-1
4,880000	5,160031E-1
4,882000	5,235329E-1
4,884000	5,160031E-1
4,886000	5,160031E-1
4,888000	5,235329E-1
4,890000	5,160031E-1
4,892000	5,160031E-1
4,894000	5,235329E-1
4,896000	5,109832E-1
4,898000	5,235329E-1
4,900000	5,160031E-1
4,902000	5,185130E-1
4,904000	5,235329E-1
4,906000	5,134931E-1
4,908000	5,185130E-1
4,910000	5,185130E-1
4,912000	5,109832E-1
4,914000	5,160031E-1
4,916000	5,160031E-1
4,918000	5,134931E-1
4,920000	5,185130E-1
4,922000	5,185130E-1
4,924000	5,109832E-1
4,926000	5,185130E-1
4,928000	5,235329E-1
4,930000	5,185130E-1
4,932000	5,160031E-1
4,934000	5,235329E-1
4,936000	5,185130E-1
4,938000	5,160031E-1
4,940000	5,235329E-1
4,942000	5,185130E-1
4,944000	5,134931E-1
4,946000	5,260429E-1
4,948000	5,185130E-1
4,950000	5,134931E-1
4,952000	5,210230E-1
4,954000	5,185130E-1
4,956000	5,134931E-1
4,958000	5,235329E-1
4,960000	5,134931E-1
4,962000	5,109832E-1
4,964000	5,235329E-1
4,966000	5,160031E-1
4,968000	5,109832E-1
4,970000	5,235329E-1
4,972000	5,160031E-1
4,974000	5,160031E-1
4,976000	5,210230E-1
4,978000	5,160031E-1
4,980000	5,160031E-1
4,982000	5,260429E-1
4,984000	5,185130E-1
4,986000	5,134931E-1
4,988000	5,235329E-1
4,990000	5,160031E-1
4,992000	5,185130E-1
4,994000	5,235329E-1
4,996000	5,185130E-1
4,998000	5,160031E-1

